Time	Flux	Well	Substrate-Temperature	Substrate-OP	Ni-Temperature	Ni-OP	CuBase-Temperature	CuBase-OP	CuTip-Temperature	CuTip-OP	Mn-Temperature	Mn-OP	Sb-Temperature	Sb-OP
20201202145712	0	0	250.0	5.1	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145715	0	0	250.0	4.2	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.9
20201202145718	0	0	250.0	5.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145721	0	0	250.1	4.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145725	0	0	249.9	5.1	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.2	424.6	34.9
20201202145728	0	0	250.0	5.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145731	0	0	250.0	4.0	600.0	11.0	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202145734	0	0	250.0	5.5	600.0	11.0	1000.1	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145737	0	0	250.0	4.4	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145741	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.2	424.6	35.1
20201202145744	0	0	250.0	5.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145747	0	0	250.0	3.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.2	424.6	35.0
20201202145750	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145753	0	0	250.0	4.7	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.4	424.6	35.1
20201202145757	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145800	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145803	0	0	250.0	5.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145808	0	0	250.0	4.8	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145811	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.9
20201202145815	0	0	250.0	5.1	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145818	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145821	0	0	250.0	4.8	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145826	0	0	250.0	4.9	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145829	0	0	250.0	4.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145833	0	0	250.0	5.3	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.7
20201202145836	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145840	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.9
20201202145844	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145847	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145851	0	0	250.0	5.2	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	35.0
20201202145854	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.5
20201202145858	0	0	250.0	4.7	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145902	0	0	250.0	4.5	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145905	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145908	0	0	250.0	4.0	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.2
20201202145912	0	0	250.0	4.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.5
20201202145915	0	0	249.9	5.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202145918	0	0	250.0	5.2	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145921	0	0	250.0	4.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145924	0	0	250.0	5.6	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145928	0	0	250.1	4.2	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202145931	0	0	250.0	4.4	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.9
20201202145934	0	0	250.0	5.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202145937	0	0	250.0	4.1	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.2	424.6	34.6
20201202145941	0	0	249.9	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145944	0	0	250.1	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145947	0	0	250.0	4.1	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.1
20201202145950	0	0	250.0	5.5	600.0	10.9	1000.1	20.3	1180.0	41.6	823.0	69.3	424.6	34.8
20201202145953	0	0	250.0	4.1	600.0	11.0	999.9	20.6	1180.0	41.6	823.0	69.2	424.6	34.7
20201202145957	0	0	249.9	5.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202150000	0	0	250.1	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150003	0	0	250.0	4.4	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150007	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.2
20201202150010	0	0	250.0	5.0	600.0	11.0	1000.1	20.6	1180.0	41.6	823.0	69.2	424.6	34.9
20201202150013	0	0	250.0	4.7	600.0	11.0	1000.1	20.4	1180.0	41.6	823.0	69.4	424.6	34.9
20201202150018	0	0	250.0	4.9	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.5
20201202150021	0	0	250.0	5.0	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150025	0	0	250.0	4.4	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202150028	0	0	250.0	4.9	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150032	0	0	250.0	4.7	600.0	11.0	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150037	0	0	250.0	4.7	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150040	0	0	250.0	5.2	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.9
20201202150044	0	0	250.0	4.4	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.1	424.6	35.3
20201202150047	0	0	250.0	4.8	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	35.0
20201202150050	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	34.8
20201202150054	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202150058	0	0	250.0	5.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.6
20201202150101	0	0	250.0	4.6	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.4
20201202150104	0	0	250.0	4.7	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150108	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150112	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.6
20201202150115	0	0	250.0	5.4	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	35.0
20201202150118	0	0	250.0	5.4	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150122	0	0	250.0	5.2	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.1
20201202150125	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.5
20201202150128	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202150131	0	0	250.0	5.5	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.6
20201202150135	0	0	250.0	3.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.4
20201202150138	0	0	249.9	5.4	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150141	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202150144	0	0	250.0	4.3	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150147	0	0	250.0	5.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	35.2
20201202150151	0	0	250.0	4.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202150154	0	0	250.0	5.5	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.5
20201202150157	0	0	250.0	4.7	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202150200	0	0	250.0	4.4	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	35.0
20201202150203	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	35.1
20201202150207	0	0	250.0	4.0	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150210	0	0	250.0	5.5	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202150213	0	0	250.0	5.2	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.2	424.6	34.7
20201202150216	0	0	250.0	5.2	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.8
20201202150220	0	0	250.0	4.6	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.2	424.6	34.8
20201202150223	0	0	250.0	4.7	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	35.1
20201202150228	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.3
20201202150231	0	0	250.0	4.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202150235	0	0	250.0	5.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202150238	0	0	250.0	4.6	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.5
20201202150241	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202150246	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.6
20201202150249	0	0	250.0	4.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202150253	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
